index,c_office_id,c_office_type_id,c_office_tree_id,c_office_type_type_code,c_office_l1,c_office_l2,c_office_l3,c_office_l4,c_office_l5
35432,201065,,16120121,0,0,0,0,0,0
35433,201066,,16120121,0,0,0,0,0,0
35434,201067,,16120121,0,0,0,0,0,0
35435,201068,,16120121,0,0,0,0,0,0
35436,201069,,16120121,0,0,0,0,0,0
35437,201070,,16120121,0,0,0,0,0,0
35438,201071,,16120121,0,0,0,0,0,0
35439,201072,,16120121,0,0,0,0,0,0
35440,201073,,16120122,0,0,0,0,0,0
35441,201074,,16120122,0,0,0,0,0,0
35442,201075,,16120122,0,0,0,0,0,0
35443,201076,,16120122,0,0,0,0,0,0
35444,201077,,16120122,0,0,0,0,0,0
35445,201078,,16120122,0,0,0,0,0,0
35446,201079,,16120122,0,0,0,0,0,0
35447,201080,,16120122,0,0,0,0,0,0
35448,201081,,16120122,0,0,0,0,0,0
35449,201082,,16120122,0,0,0,0,0,0
35450,201083,,16120122,0,0,0,0,0,0
35451,201084,,16120122,0,0,0,0,0,0
35452,201085,,16120123,0,0,0,0,0,0
35453,201086,,16120123,0,0,0,0,0,0
35454,201087,,16120123,0,0,0,0,0,0
35455,201088,,16120123,0,0,0,0,0,0
35456,201089,,16120123,0,0,0,0,0,0
35457,201090,,16120123,0,0,0,0,0,0
35458,201091,,16120123,0,0,0,0,0,0
35459,201092,,16120123,0,0,0,0,0,0
35460,201093,,16120123,0,0,0,0,0,0
35461,201094,,16120123,0,0,0,0,0,0
35462,201095,,16120123,0,0,0,0,0,0
35463,201096,,16120123,0,0,0,0,0,0
35464,201097,,16120124,0,0,0,0,0,0
35465,201098,,16120124,0,0,0,0,0,0
35466,201099,,16120124,0,0,0,0,0,0
35467,201100,,16120124,0,0,0,0,0,0
35468,201101,,16120124,0,0,0,0,0,0
35469,201102,,16120124,0,0,0,0,0,0
35470,201103,,16120124,0,0,0,0,0,0
35471,201104,,16120124,0,0,0,0,0,0
35472,201105,,16120124,0,0,0,0,0,0
35473,201106,,16120124,0,0,0,0,0,0
35474,201107,,16120124,0,0,0,0,0,0
35475,201108,,16120124,0,0,0,0,0,0
35476,201109,,16120125,0,0,0,0,0,0
35477,201110,,16120125,0,0,0,0,0,0
35478,201111,,16120125,0,0,0,0,0,0
35479,201112,,16120125,0,0,0,0,0,0
35480,201113,,16120125,0,0,0,0,0,0
35481,201114,,16120125,0,0,0,0,0,0
35482,201115,,16120125,0,0,0,0,0,0
35483,201116,,16120125,0,0,0,0,0,0
35484,201117,,16120125,0,0,0,0,0,0
35485,201118,,16120125,0,0,0,0,0,0
35486,201119,,16120125,0,0,0,0,0,0
35487,201120,,16120125,0,0,0,0,0,0
35488,201121,,16120126,0,0,0,0,0,0
35489,201122,,16120126,0,0,0,0,0,0
35490,201123,,16120126,0,0,0,0,0,0
35491,201124,,16120126,0,0,0,0,0,0
35492,201125,,16120126,0,0,0,0,0,0
35493,201126,,16120126,0,0,0,0,0,0
35494,201127,,16120126,0,0,0,0,0,0
35495,201128,,16120126,0,0,0,0,0,0
35496,201129,,16120126,0,0,0,0,0,0
35497,201130,,16120126,0,0,0,0,0,0
35498,201131,,16120126,0,0,0,0,0,0
35499,201132,,16120126,0,0,0,0,0,0
35500,201133,,16120127,0,0,0,0,0,0
35501,201134,,16120127,0,0,0,0,0,0
35502,201135,,16120127,0,0,0,0,0,0
35503,201136,,16120127,0,0,0,0,0,0
35504,201137,,16120127,0,0,0,0,0,0
35505,201138,,16120127,0,0,0,0,0,0
35506,201139,,16120127,0,0,0,0,0,0
35507,201140,,16120127,0,0,0,0,0,0
35508,201141,,16120127,0,0,0,0,0,0
35509,201142,,16120127,0,0,0,0,0,0
35510,201143,,16120127,0,0,0,0,0,0
35511,201144,,16120127,0,0,0,0,0,0
35512,201145,,16120128,0,0,0,0,0,0
35513,201146,,16120128,0,0,0,0,0,0
35514,201147,,16120128,0,0,0,0,0,0
35515,201148,,16120128,0,0,0,0,0,0
35516,201149,,16120128,0,0,0,0,0,0
35517,201150,,16120128,0,0,0,0,0,0
35518,201151,,16120128,0,0,0,0,0,0
35519,201152,,16120128,0,0,0,0,0,0
35520,201153,,16120128,0,0,0,0,0,0
35521,201154,,16120128,0,0,0,0,0,0
35522,201155,,16120128,0,0,0,0,0,0
35523,201156,,16120128,0,0,0,0,0,0
35524,201157,,16120129,0,0,0,0,0,0
35525,201158,,16120129,0,0,0,0,0,0
35526,201159,,16120129,0,0,0,0,0,0
35527,201160,,16120129,0,0,0,0,0,0
35528,201161,,16120129,0,0,0,0,0,0
35529,201162,,16120129,0,0,0,0,0,0
35530,201163,,16120129,0,0,0,0,0,0
35531,201164,,16120129,0,0,0,0,0,0
35532,201165,,16120129,0,0,0,0,0,0
35533,201166,,16120129,0,0,0,0,0,0
35534,201167,,16120129,0,0,0,0,0,0
35535,201168,,16120129,0,0,0,0,0,0
35536,201169,,16120130,0,0,0,0,0,0
35537,201170,,16120130,0,0,0,0,0,0
35538,201171,,16120130,0,0,0,0,0,0
35539,201172,,16120130,0,0,0,0,0,0
35540,201173,,16120130,0,0,0,0,0,0
35541,201174,,16120130,0,0,0,0,0,0
35542,201175,,16120130,0,0,0,0,0,0
35543,201176,,16120130,0,0,0,0,0,0
35544,201177,,16120130,0,0,0,0,0,0
35545,201178,,16120130,0,0,0,0,0,0
35546,201179,,16120130,0,0,0,0,0,0
35547,201180,,16120130,0,0,0,0,0,0
35548,201181,,16120131,0,0,0,0,0,0
35549,201182,,16120131,0,0,0,0,0,0
35550,201183,,16120131,0,0,0,0,0,0
35551,201184,,16120131,0,0,0,0,0,0
35552,201185,,16120131,0,0,0,0,0,0
35553,201186,,16120131,0,0,0,0,0,0
35554,201187,,16120131,0,0,0,0,0,0
35555,201188,,16120131,0,0,0,0,0,0
35556,201189,,16120131,0,0,0,0,0,0
35557,201190,,16120131,0,0,0,0,0,0
35558,201191,,16120131,0,0,0,0,0,0
35559,201192,,16120131,0,0,0,0,0,0
35560,201193,,16120132,0,0,0,0,0,0
35561,201194,,16120132,0,0,0,0,0,0
35562,201195,,16120132,0,0,0,0,0,0
35563,201196,,16120132,0,0,0,0,0,0
35564,201197,,16120132,0,0,0,0,0,0
35565,201198,,16120132,0,0,0,0,0,0
35566,201199,,16120132,0,0,0,0,0,0
35567,201200,,16120132,0,0,0,0,0,0
35568,201201,,16120132,0,0,0,0,0,0
35569,201202,,16120132,0,0,0,0,0,0
35570,201203,,16120132,0,0,0,0,0,0
35571,201204,,16120132,0,0,0,0,0,0
35572,201205,,16120133,0,0,0,0,0,0
35573,201206,,16120133,0,0,0,0,0,0
35574,201207,,16120133,0,0,0,0,0,0
35575,201208,,16120133,0,0,0,0,0,0
35576,201209,,16120133,0,0,0,0,0,0
35577,201210,,16120133,0,0,0,0,0,0
35578,201211,,16120133,0,0,0,0,0,0
35579,201212,,16120133,0,0,0,0,0,0
35580,201213,,16120133,0,0,0,0,0,0
35581,201214,,16120133,0,0,0,0,0,0
35582,201215,,16120133,0,0,0,0,0,0
35583,201216,,16120133,0,0,0,0,0,0
35584,201217,,16120134,0,0,0,0,0,0
35585,201218,,16120134,0,0,0,0,0,0
35586,201219,,16120134,0,0,0,0,0,0
35587,201220,,16120134,0,0,0,0,0,0
35588,201221,,16120134,0,0,0,0,0,0
35589,201222,,16120134,0,0,0,0,0,0
35590,201223,,16120134,0,0,0,0,0,0
35591,201224,,16120134,0,0,0,0,0,0
35592,201225,,16120134,0,0,0,0,0,0
35593,201226,,16120134,0,0,0,0,0,0
35594,201227,,16120134,0,0,0,0,0,0
35595,201228,,16120134,0,0,0,0,0,0
35596,201229,,16120135,0,0,0,0,0,0
35597,201230,,16120135,0,0,0,0,0,0
35598,201231,,16120135,0,0,0,0,0,0
35599,201232,,16120135,0,0,0,0,0,0
35600,201233,,16120135,0,0,0,0,0,0
35601,201234,,16120135,0,0,0,0,0,0
35602,201235,,16120135,0,0,0,0,0,0
35603,201236,,16120135,0,0,0,0,0,0
35604,201237,,16120135,0,0,0,0,0,0
35605,201238,,16120135,0,0,0,0,0,0
35606,201239,,16120135,0,0,0,0,0,0
35607,201240,,16120135,0,0,0,0,0,0
35608,201241,,16120136,0,0,0,0,0,0
35609,201242,,16120136,0,0,0,0,0,0
35610,201243,,16120136,0,0,0,0,0,0
35611,201244,,16120136,0,0,0,0,0,0
35612,201245,,16120136,0,0,0,0,0,0
35613,201246,,16120136,0,0,0,0,0,0
35614,201247,,16120136,0,0,0,0,0,0
35615,201248,,16120136,0,0,0,0,0,0
35616,201249,,16120136,0,0,0,0,0,0
35617,201250,,16120136,0,0,0,0,0,0
35618,201251,,16120136,0,0,0,0,0,0
35619,201252,,16120136,0,0,0,0,0,0
35620,201253,,16120137,0,0,0,0,0,0
35621,201254,,16120137,0,0,0,0,0,0
35622,201255,,16120137,0,0,0,0,0,0
35623,201256,,16120137,0,0,0,0,0,0
35624,201257,,16120137,0,0,0,0,0,0
35625,201258,,16120137,0,0,0,0,0,0
35626,201259,,16120137,0,0,0,0,0,0
35627,201260,,16120137,0,0,0,0,0,0
35628,201261,,16120137,0,0,0,0,0,0
35629,201262,,16120137,0,0,0,0,0,0
35630,201263,,16120137,0,0,0,0,0,0
35631,201264,,16120137,0,0,0,0,0,0
35632,201265,,16120138,0,0,0,0,0,0
35633,201266,,16120138,0,0,0,0,0,0
35634,201267,,16120138,0,0,0,0,0,0
35635,201268,,16120138,0,0,0,0,0,0
35636,201269,,16120138,0,0,0,0,0,0
35637,201270,,16120138,0,0,0,0,0,0
35638,201271,,16120138,0,0,0,0,0,0
35639,201272,,16120138,0,0,0,0,0,0
35640,201273,,16120138,0,0,0,0,0,0
35641,201274,,16120138,0,0,0,0,0,0
35642,201275,,16120138,0,0,0,0,0,0
35643,201276,,16120138,0,0,0,0,0,0
35644,201277,,16120139,0,0,0,0,0,0
35645,201278,,16120139,0,0,0,0,0,0
35646,201279,,16120139,0,0,0,0,0,0
35647,201280,,16120139,0,0,0,0,0,0
35648,201281,,16120139,0,0,0,0,0,0
35649,201282,,16120139,0,0,0,0,0,0
35650,201283,,16120139,0,0,0,0,0,0
35651,201284,,16120139,0,0,0,0,0,0
35652,201285,,16120139,0,0,0,0,0,0
35653,201286,,16120139,0,0,0,0,0,0
35654,201287,,16120139,0,0,0,0,0,0
35655,201288,,16120139,0,0,0,0,0,0
35656,201289,,16120140,0,0,0,0,0,0
35657,201290,,16120140,0,0,0,0,0,0
35658,201291,,16120140,0,0,0,0,0,0
35659,201292,,16120140,0,0,0,0,0,0
35660,201293,,16120140,0,0,0,0,0,0
35661,201294,,16120140,0,0,0,0,0,0
35662,201295,,16120140,0,0,0,0,0,0
35663,201296,,16120140,0,0,0,0,0,0
35664,201297,,16120140,0,0,0,0,0,0
35665,201298,,16120140,0,0,0,0,0,0
35666,201299,,16120140,0,0,0,0,0,0
35667,201300,,16120140,0,0,0,0,0,0
35668,201301,,16120141,0,0,0,0,0,0
35669,201302,,16120141,0,0,0,0,0,0
35670,201303,,16120141,0,0,0,0,0,0
35671,201304,,16120141,0,0,0,0,0,0
35672,201305,,16120141,0,0,0,0,0,0
35673,201306,,16120141,0,0,0,0,0,0
35674,201307,,16120141,0,0,0,0,0,0
35675,201308,,16120141,0,0,0,0,0,0
35676,201309,,16120141,0,0,0,0,0,0
35677,201310,,16120141,0,0,0,0,0,0
35678,201311,,16120141,0,0,0,0,0,0
35679,201312,,16120141,0,0,0,0,0,0
35680,201313,,16120142,0,0,0,0,0,0
35681,201314,,16120142,0,0,0,0,0,0
35682,201315,,16120142,0,0,0,0,0,0
35683,201316,,16120142,0,0,0,0,0,0
35684,201317,,16120142,0,0,0,0,0,0
35685,201318,,16120142,0,0,0,0,0,0
35686,201319,,16120142,0,0,0,0,0,0
35687,201320,,16120142,0,0,0,0,0,0
35688,201321,,16120142,0,0,0,0,0,0
35689,201322,,16120142,0,0,0,0,0,0
35690,201323,,16120142,0,0,0,0,0,0
35691,201324,,16120142,0,0,0,0,0,0
35692,201325,,16120143,0,0,0,0,0,0
35693,201326,,16120143,0,0,0,0,0,0
35694,201327,,16120143,0,0,0,0,0,0
35695,201328,,16120143,0,0,0,0,0,0
35696,201329,,16120143,0,0,0,0,0,0
35697,201330,,16120143,0,0,0,0,0,0
35698,201331,,16120143,0,0,0,0,0,0
35699,201332,,16120143,0,0,0,0,0,0
35700,201333,,16120143,0,0,0,0,0,0
35701,201334,,16120143,0,0,0,0,0,0
35702,201335,,16120143,0,0,0,0,0,0
35703,201336,,16120143,0,0,0,0,0,0
35704,201337,,16120144,0,0,0,0,0,0
35705,201338,,16120144,0,0,0,0,0,0
35706,201339,,16120144,0,0,0,0,0,0
35707,201340,,16120144,0,0,0,0,0,0
35708,201341,,16120144,0,0,0,0,0,0
35709,201342,,16120144,0,0,0,0,0,0
35710,201343,,16120144,0,0,0,0,0,0
35711,201344,,16120144,0,0,0,0,0,0
35712,201345,,16120144,0,0,0,0,0,0
35713,201346,,16120144,0,0,0,0,0,0
35714,201347,,16120144,0,0,0,0,0,0
35715,201348,,16120144,0,0,0,0,0,0
35716,201349,,16120145,0,0,0,0,0,0
35717,201350,,16120145,0,0,0,0,0,0
35718,201351,,16120145,0,0,0,0,0,0
35719,201352,,16120145,0,0,0,0,0,0
35720,201353,,16120145,0,0,0,0,0,0
35721,201354,,16120145,0,0,0,0,0,0
35722,201355,,16120145,0,0,0,0,0,0
35723,201356,,16120145,0,0,0,0,0,0
35724,201357,,16120145,0,0,0,0,0,0
35725,201358,,16120145,0,0,0,0,0,0
35726,201359,,16120145,0,0,0,0,0,0
35727,201360,,16120145,0,0,0,0,0,0
35728,201361,,16120146,0,0,0,0,0,0
35729,201362,,16120146,0,0,0,0,0,0
35730,201363,,16120146,0,0,0,0,0,0
35731,201364,,16120146,0,0,0,0,0,0
35732,201365,,16120146,0,0,0,0,0,0
35733,201366,,16120146,0,0,0,0,0,0
35734,201367,,16120146,0,0,0,0,0,0
35735,201368,,16120146,0,0,0,0,0,0
35736,201369,,16120146,0,0,0,0,0,0
35737,201370,,16120146,0,0,0,0,0,0
35738,201371,,16120146,0,0,0,0,0,0
35739,201372,,16120146,0,0,0,0,0,0
35740,201373,,16120147,0,0,0,0,0,0
35741,201374,,16120147,0,0,0,0,0,0
35742,201375,,16120147,0,0,0,0,0,0
35743,201376,,16120147,0,0,0,0,0,0
35744,201377,,16120147,0,0,0,0,0,0
35745,201378,,16120147,0,0,0,0,0,0
35746,201379,,16120147,0,0,0,0,0,0
35747,201380,,16120147,0,0,0,0,0,0
35748,201381,,16120147,0,0,0,0,0,0
35749,201382,,16120147,0,0,0,0,0,0
35750,201383,,16120147,0,0,0,0,0,0
35751,201384,,16120147,0,0,0,0,0,0
35752,201385,,16120148,0,0,0,0,0,0
35753,201386,,16120148,0,0,0,0,0,0
35754,201387,,16120148,0,0,0,0,0,0
35755,201388,,16120148,0,0,0,0,0,0
35756,201389,,16120148,0,0,0,0,0,0
35757,201390,,16120148,0,0,0,0,0,0
35758,201391,,16120148,0,0,0,0,0,0
35759,201392,,16120148,0,0,0,0,0,0
35760,201393,,16120148,0,0,0,0,0,0
35761,201394,,16120148,0,0,0,0,0,0
35762,201395,,16120148,0,0,0,0,0,0
35763,201396,,16120148,0,0,0,0,0,0
35764,201397,,16120149,0,0,0,0,0,0
35765,201398,,16120149,0,0,0,0,0,0
35766,201399,,16120149,0,0,0,0,0,0
35767,201400,,16120149,0,0,0,0,0,0
35768,201401,,16120149,0,0,0,0,0,0
35769,201402,,16120149,0,0,0,0,0,0
35770,201403,,16120149,0,0,0,0,0,0
35771,201404,,16120149,0,0,0,0,0,0
35772,201405,,16120149,0,0,0,0,0,0
35773,201406,,16120149,0,0,0,0,0,0
35774,201407,,16120149,0,0,0,0,0,0
35775,201408,,16120149,0,0,0,0,0,0
35776,201409,,16120150,0,0,0,0,0,0
35777,201410,,16120150,0,0,0,0,0,0
35778,201411,,16120150,0,0,0,0,0,0
35779,201412,,16120150,0,0,0,0,0,0
35780,201413,,16120150,0,0,0,0,0,0
35781,201414,,16120150,0,0,0,0,0,0
35782,201415,,16120150,0,0,0,0,0,0
35783,201416,,16120150,0,0,0,0,0,0
35784,201417,,16120150,0,0,0,0,0,0
35785,201418,,16120150,0,0,0,0,0,0
35786,201419,,16120150,0,0,0,0,0,0
35787,201420,,16120150,0,0,0,0,0,0
35788,201421,,16120151,0,0,0,0,0,0
35789,201422,,16120151,0,0,0,0,0,0
35790,201423,,16120151,0,0,0,0,0,0
35791,201424,,16120151,0,0,0,0,0,0
35792,201425,,16120151,0,0,0,0,0,0
35793,201426,,16120151,0,0,0,0,0,0
35794,201427,,16120151,0,0,0,0,0,0
35795,201428,,16120151,0,0,0,0,0,0
35796,201429,,16120151,0,0,0,0,0,0
35797,201430,,16120151,0,0,0,0,0,0
35798,201431,,16120151,0,0,0,0,0,0
35799,201432,,16120151,0,0,0,0,0,0
35800,201433,,16120152,0,0,0,0,0,0
35801,201434,,16120152,0,0,0,0,0,0
35802,201435,,16120152,0,0,0,0,0,0
35803,201436,,16120152,0,0,0,0,0,0
35804,201437,,16120152,0,0,0,0,0,0
35805,201438,,16120152,0,0,0,0,0,0
35806,201439,,16120152,0,0,0,0,0,0
35807,201440,,16120152,0,0,0,0,0,0
35808,201441,,16120152,0,0,0,0,0,0
35809,201442,,16120152,0,0,0,0,0,0
35810,201443,,16120152,0,0,0,0,0,0
35811,201444,,16120152,0,0,0,0,0,0
35812,201445,,16120153,0,0,0,0,0,0
35813,201446,,16120153,0,0,0,0,0,0
35814,201447,,16120153,0,0,0,0,0,0
35815,201448,,16120153,0,0,0,0,0,0
35816,201449,,16120153,0,0,0,0,0,0
35817,201450,,16120153,0,0,0,0,0,0
35818,201451,,16120153,0,0,0,0,0,0
35819,201452,,16120153,0,0,0,0,0,0
35820,201453,,16120153,0,0,0,0,0,0
35821,201454,,16120153,0,0,0,0,0,0
35822,201455,,16120153,0,0,0,0,0,0
35823,201456,,16120153,0,0,0,0,0,0
35824,201457,,16120154,0,0,0,0,0,0
35825,201458,,16120154,0,0,0,0,0,0
35826,201459,,16120154,0,0,0,0,0,0
35827,201460,,16120154,0,0,0,0,0,0
35828,201461,,16120154,0,0,0,0,0,0
35829,201462,,16120154,0,0,0,0,0,0
35830,201463,,16120154,0,0,0,0,0,0
35831,201464,,16120154,0,0,0,0,0,0
35832,201465,,16120154,0,0,0,0,0,0
35833,201466,,16120154,0,0,0,0,0,0
35834,201467,,16120154,0,0,0,0,0,0
35835,201468,,16120154,0,0,0,0,0,0
35836,201469,,16120155,0,0,0,0,0,0
35837,201470,,16120155,0,0,0,0,0,0
35838,201471,,16120155,0,0,0,0,0,0
35839,201472,,16120155,0,0,0,0,0,0
35840,201473,,16120155,0,0,0,0,0,0
35841,201474,,16120155,0,0,0,0,0,0
35842,201475,,16120155,0,0,0,0,0,0
35843,201476,,16120155,0,0,0,0,0,0
35844,201477,,16120155,0,0,0,0,0,0
35845,201478,,16120155,0,0,0,0,0,0
35846,201479,,16120155,0,0,0,0,0,0
35847,201480,,16120155,0,0,0,0,0,0
35848,201481,,16120156,0,0,0,0,0,0
35849,201482,,16120156,0,0,0,0,0,0
35850,201483,,16120156,0,0,0,0,0,0
35851,201484,,16120156,0,0,0,0,0,0
35852,201485,,16120156,0,0,0,0,0,0
35853,201486,,16120156,0,0,0,0,0,0
35854,201487,,16120156,0,0,0,0,0,0
35855,201488,,16120156,0,0,0,0,0,0
35856,201489,,16120156,0,0,0,0,0,0
35857,201490,,16120156,0,0,0,0,0,0
35858,201491,,16120156,0,0,0,0,0,0
35859,201492,,16120156,0,0,0,0,0,0
35860,201493,,16120157,0,0,0,0,0,0
35861,201494,,16120157,0,0,0,0,0,0
35862,201495,,16120157,0,0,0,0,0,0
35863,201496,,16120157,0,0,0,0,0,0
35864,201497,,16120157,0,0,0,0,0,0
35865,201498,,16120157,0,0,0,0,0,0
35866,201499,,16120157,0,0,0,0,0,0
35867,201500,,16120157,0,0,0,0,0,0
35868,201501,,16120157,0,0,0,0,0,0
35869,201502,,16120157,0,0,0,0,0,0
35870,201503,,16120157,0,0,0,0,0,0
35871,201504,,16120157,0,0,0,0,0,0
35872,201505,,16120158,0,0,0,0,0,0
35873,201506,,16120158,0,0,0,0,0,0
35874,201507,,16120158,0,0,0,0,0,0
35875,201508,,16120158,0,0,0,0,0,0
35876,201509,,16120158,0,0,0,0,0,0
35877,201510,,16120158,0,0,0,0,0,0
35878,201511,,16120158,0,0,0,0,0,0
35879,201512,,16120158,0,0,0,0,0,0
35880,201513,,16120158,0,0,0,0,0,0
35881,201514,,16120158,0,0,0,0,0,0
35882,201515,,16120158,0,0,0,0,0,0
35883,201516,,16120158,0,0,0,0,0,0
35884,201517,,16120159,0,0,0,0,0,0
35885,201518,,16120159,0,0,0,0,0,0
35886,201519,,16120159,0,0,0,0,0,0
35887,201520,,16120159,0,0,0,0,0,0
35888,201521,,16120159,0,0,0,0,0,0
35889,201522,,16120159,0,0,0,0,0,0
35890,201523,,16120159,0,0,0,0,0,0
35891,201524,,16120159,0,0,0,0,0,0
35892,201525,,16120159,0,0,0,0,0,0
35893,201526,,16120159,0,0,0,0,0,0
35894,201527,,16120159,0,0,0,0,0,0
35895,201528,,16120159,0,0,0,0,0,0
35896,201529,,16120160,0,0,0,0,0,0
35897,201530,,16120160,0,0,0,0,0,0
35898,201531,,16120160,0,0,0,0,0,0
35899,201532,,16120160,0,0,0,0,0,0
35900,201533,,16120160,0,0,0,0,0,0
35901,201534,,16120160,0,0,0,0,0,0
35902,201535,,16120160,0,0,0,0,0,0
35903,201536,,16120160,0,0,0,0,0,0
35904,201537,,16120160,0,0,0,0,0,0
35905,201538,,16120160,0,0,0,0,0,0
35906,201539,,16120160,0,0,0,0,0,0
35907,201540,,16120160,0,0,0,0,0,0
35908,201541,,16120161,0,0,0,0,0,0
35909,201542,,16120161,0,0,0,0,0,0
35910,201543,,16120161,0,0,0,0,0,0
35911,201544,,16120161,0,0,0,0,0,0
35912,201545,,16120161,0,0,0,0,0,0
35913,201546,,16120161,0,0,0,0,0,0
35914,201547,,16120161,0,0,0,0,0,0
35915,201548,,16120161,0,0,0,0,0,0
35916,201549,,16120161,0,0,0,0,0,0
35917,201550,,16120161,0,0,0,0,0,0
35918,201551,,16120161,0,0,0,0,0,0
35919,201552,,16120161,0,0,0,0,0,0
35920,201553,,16120162,0,0,0,0,0,0
35921,201554,,16120162,0,0,0,0,0,0
35922,201555,,16120162,0,0,0,0,0,0
35923,201556,,16120162,0,0,0,0,0,0
35924,201557,,16120162,0,0,0,0,0,0
35925,201558,,16120162,0,0,0,0,0,0
35926,201559,,16120162,0,0,0,0,0,0
35927,201560,,16120162,0,0,0,0,0,0
35928,201561,,16120162,0,0,0,0,0,0
35929,201562,,16120162,0,0,0,0,0,0
35930,201563,,16120162,0,0,0,0,0,0
35931,201564,,16120162,0,0,0,0,0,0
35932,201565,,16120163,0,0,0,0,0,0
35933,201566,,16120163,0,0,0,0,0,0
35934,201567,,16120163,0,0,0,0,0,0
35935,201568,,16120163,0,0,0,0,0,0
35936,201569,,16120163,0,0,0,0,0,0
35937,201570,,16120163,0,0,0,0,0,0
35938,201571,,16120163,0,0,0,0,0,0
35939,201572,,16120163,0,0,0,0,0,0
35940,201573,,16120163,0,0,0,0,0,0
35941,201574,,16120163,0,0,0,0,0,0
35942,201575,,16120163,0,0,0,0,0,0
35943,201576,,16120163,0,0,0,0,0,0
35944,201577,,16120164,0,0,0,0,0,0
35945,201578,,16120164,0,0,0,0,0,0
35946,201579,,16120164,0,0,0,0,0,0
35947,201580,,16120164,0,0,0,0,0,0
35948,201581,,16120164,0,0,0,0,0,0
35949,201582,,16120164,0,0,0,0,0,0
35950,201583,,16120164,0,0,0,0,0,0
35951,201584,,16120164,0,0,0,0,0,0
35952,201585,,16120164,0,0,0,0,0,0
35953,201586,,16120164,0,0,0,0,0,0
35954,201587,,16120164,0,0,0,0,0,0
35955,201588,,16120164,0,0,0,0,0,0
35956,201589,,16120165,0,0,0,0,0,0
35957,201590,,16120165,0,0,0,0,0,0
35958,201591,,16120165,0,0,0,0,0,0
35959,201592,,16120165,0,0,0,0,0,0
35960,201593,,16120165,0,0,0,0,0,0
35961,201594,,16120165,0,0,0,0,0,0
35962,201595,,16120165,0,0,0,0,0,0
35963,201596,,16120165,0,0,0,0,0,0
35964,201597,,16120165,0,0,0,0,0,0
35965,201598,,16120165,0,0,0,0,0,0
35966,201599,,16120165,0,0,0,0,0,0
35967,201600,,16120165,0,0,0,0,0,0
35968,201601,,16120166,0,0,0,0,0,0
35969,201602,,16120166,0,0,0,0,0,0
35970,201603,,16120166,0,0,0,0,0,0
35971,201604,,16120166,0,0,0,0,0,0
35972,201605,,16120166,0,0,0,0,0,0
35973,201606,,16120166,0,0,0,0,0,0
35974,201607,,16120166,0,0,0,0,0,0
35975,201608,,16120166,0,0,0,0,0,0
35976,201609,,16120166,0,0,0,0,0,0
35977,201610,,16120166,0,0,0,0,0,0
35978,201611,,16120166,0,0,0,0,0,0
35979,201612,,16120166,0,0,0,0,0,0
35980,201613,,16120166,0,0,0,0,0,0
35981,201614,,16120166,0,0,0,0,0,0
35982,201615,,16120166,0,0,0,0,0,0
35983,201616,,16120166,0,0,0,0,0,0
35984,201617,,16120166,0,0,0,0,0,0
35985,201618,,16120166,0,0,0,0,0,0
35986,201619,,16120167,0,0,0,0,0,0
35987,201620,,16120167,0,0,0,0,0,0
35988,201621,,16120167,0,0,0,0,0,0
35989,201622,,16120167,0,0,0,0,0,0
35990,201623,,16120167,0,0,0,0,0,0
35991,201624,,16120167,0,0,0,0,0,0
35992,201625,,16120167,0,0,0,0,0,0
35993,201626,,16120167,0,0,0,0,0,0
35994,201627,,16120167,0,0,0,0,0,0
35995,201628,,16120167,0,0,0,0,0,0
35996,201629,,16120167,0,0,0,0,0,0
35997,201630,,16120167,0,0,0,0,0,0
35998,201631,,16120168,0,0,0,0,0,0
35999,201632,,16120168,0,0,0,0,0,0
36000,201633,,16120168,0,0,0,0,0,0
36001,201634,,16120168,0,0,0,0,0,0
36002,201635,,16120168,0,0,0,0,0,0
36003,201636,,16120168,0,0,0,0,0,0
36004,201637,,16120168,0,0,0,0,0,0
36005,201638,,16120168,0,0,0,0,0,0
36006,201639,,16120168,0,0,0,0,0,0
36007,201640,,16120168,0,0,0,0,0,0
36008,201641,,16120168,0,0,0,0,0,0
36009,201642,,16120168,0,0,0,0,0,0
36010,201643,,16120169,0,0,0,0,0,0
36011,201644,,16120169,0,0,0,0,0,0
36012,201645,,16120169,0,0,0,0,0,0
36013,201646,,16120169,0,0,0,0,0,0
36014,201647,,16120169,0,0,0,0,0,0
36015,201648,,16120169,0,0,0,0,0,0
36016,201649,,16120169,0,0,0,0,0,0
36017,201650,,16120169,0,0,0,0,0,0
36018,201651,,16120169,0,0,0,0,0,0
36019,201652,,16120169,0,0,0,0,0,0
36020,201653,,16120169,0,0,0,0,0,0
36021,201654,,16120169,0,0,0,0,0,0
36022,201655,,16120170,0,0,0,0,0,0
36023,201656,,16120170,0,0,0,0,0,0
36024,201657,,16120170,0,0,0,0,0,0
36025,201658,,16120170,0,0,0,0,0,0
36026,201659,,16120170,0,0,0,0,0,0
36027,201660,,16120170,0,0,0,0,0,0
36028,201661,,16120170,0,0,0,0,0,0
36029,201662,,16120170,0,0,0,0,0,0
36030,201663,,16120170,0,0,0,0,0,0
36031,201664,,16120170,0,0,0,0,0,0
36032,201665,,16120170,0,0,0,0,0,0
36033,201666,,16120170,0,0,0,0,0,0
36034,201667,,16120171,0,0,0,0,0,0
36035,201668,,16120171,0,0,0,0,0,0
36036,201669,,16120171,0,0,0,0,0,0
