,tts_sysno,c_textid,c_personid,c_role_id,c_year,c_nh_code,c_nh_year,c_range_code,c_source,c_pages,c_secondary_source_author,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
29800,26163.0,28213,129211,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20140114,,
29801,26165.0,28215,129330,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29802,26063.0,28121,129336,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29803,,58009,129353,1,,,,,2066.0,lgid=1197215,,,李铮,20210506,,
29804,26248.0,28291,129447,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29805,25993.0,28056,129471,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29806,26228.0,28272,129538,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29807,26296.0,28340,129544,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29808,26014.0,28077,129562,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29809,26412.0,28513,129563,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29810,,57978,129629,1,,,,,,,,,peter bol,20210414,,
29811,26043.0,28105,129640,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29812,26080.0,28137,129658,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29813,26051.0,28111,129726,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29814,26291.0,28335,129790,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29815,26224.0,28268,129810,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29816,26094.0,28149,129886,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29817,26105.0,28158,129886,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29818,,40099,129895,1,,,,,,,,,load,20181206,,
29819,,40100,129895,1,,,,,,,,,load,20181206,,
29820,27176.0,35626,129936,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140212,,
29821,26013.0,28076,129993,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29822,,40101,129997,1,,,,,,,,,load,20181206,,
29823,,40102,129997,1,,,,,,,,,load,20181206,,
29824,,40103,129997,1,,,,,,,,,load,20181206,,
29825,,40104,129997,1,,,,,,,,,load,20181206,,
29826,,40105,129997,1,,,,,,,,,load,20181206,,
29827,,40106,129997,1,,,,,,,,,load,20181206,,
29828,26044.0,28105,130012,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20140114,,
29829,26151.0,28202,130015,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29830,25874.0,27896,123573,0,-1.0,0.0,-1.0,0.0,,0000000,,,HUGYC,20120417,HUGYC,20120417
29831,25875.0,27897,123574,0,-1.0,0.0,-1.0,0.0,,0000000,,,HUYYR,20120420,,
29832,25876.0,27898,123575,0,-1.0,0.0,-1.0,0.0,,0000000,,,HUYYR,20120420,,
29833,25878.0,27908,123577,0,-1.0,0.0,-1.0,0.0,,0000000,,,HUYYR,20120420,,
29834,5392.0,7298,123637,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29835,26180.0,28225,123637,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29836,26193.0,28237,123762,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29837,26192.0,28236,123964,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29838,26202.0,28246,123972,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29839,,40319,123973,1,,,,,,,,,peter bol,20200829,,
29840,26123.0,28175,123984,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29841,26219.0,28263,124005,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29842,26114.0,28167,124070,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29843,26115.0,28167,124085,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29844,26383.0,28458,124109,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29845,26130.0,28182,124245,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29846,,57981,124300,1,,,,,,,,,peter bol,20210414,,
29847,26245.0,28288,124306,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29848,26421.0,28525,124308,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29849,26147.0,28199,124310,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29850,26086.0,28142,124343,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29851,,39567,124375,1,,,,,,,,,load,20181206,,
29852,,40064,124375,1,,,,,,,,,load,20181206,,
29853,,40065,124375,1,,,,,,,,,load,20181206,,
29854,26432.0,28540,124637,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29855,26433.0,28541,124637,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29856,26119.0,28170,124891,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29857,26109.0,28162,124893,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29858,26110.0,28163,124893,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29859,26294.0,28338,124893,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29860,,57980,124967,1,,,,,,,,,peter bol,20210414,,
29861,,40066,124968,1,,,,,,,,,load,20181206,,
29862,,40067,124968,1,,,,,,,,,load,20181206,,
29863,,40068,124968,1,,,,,,,,,load,20181206,,
29864,,40069,124968,1,,,,,,,,,load,20181206,,
29865,,40070,124968,1,,,,,,,,,load,20181206,,
29866,26104.0,28158,125049,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29867,27447.0,35917,125654,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20140212,,
29868,28592.0,37111,125654,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20140212,,
29869,26472.0,32005,126204,0,-1.0,0.0,-1.0,0.0,,0000000,,,HUCW,20130629,,
29870,25894.0,27927,126207,0,-1.0,0.0,-1.0,0.0,,0000000,,,HUCW,20120526,HUCW,20130629
29871,26456.0,31966,126232,0,-1.0,0.0,-1.0,0.0,,0000000,,,PBOL,20121206,,
29872,25893.0,27926,126247,0,-1.0,0.0,-1.0,0.0,,0000000,,,PBOL,20120518,,
29873,26019.0,28082,126312,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29874,25986.0,28049,126326,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29875,26194.0,28238,126352,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29876,26146.0,28198,126359,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29877,,40071,126379,1,,,,,,,,,load,20181206,,
29878,,40072,126379,1,,,,,,,,,load,20181206,,
29879,,40074,126379,1,,,,,,,,,load,20181206,,
29880,,40073,126379,2,,,,,,,,,load,20181206,peter bol,20190208
29881,26159.0,28209,126409,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29882,26018.0,28081,126413,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29883,26333.0,28382,126421,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29884,26334.0,28383,126421,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29885,26335.0,28384,126440,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29886,26336.0,28385,126440,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29887,,18164,126499,1,,,,,57939.0,lgid=176453,,,Ning Hao,20210922,Ning Hao,20210922
29888,26032.0,28094,126516,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29889,,40075,126525,1,,,,,,,,,load,20181206,,
29890,,40076,126525,1,,,,,,,,,load,20181206,,
29891,26397.0,28488,126574,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29892,26399.0,28492,126578,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29893,26292.0,28336,126579,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29894,26391.0,28472,127554,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29895,22624.0,24164,127555,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29896,,23582,127563,3,,,,,,,,,peter bol,20190130,,
29897,26396.0,28486,127595,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29898,25934.0,28003,127598,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29899,26521.0,35131,127606,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29900,26145.0,28197,127635,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29901,26078.0,28136,127682,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29902,17414.0,18872,127684,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29903,26392.0,28474,127702,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29904,25985.0,28048,127906,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29905,25972.0,28037,127920,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29906,26038.0,28100,127930,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29907,26174.0,28222,127935,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29908,26111.0,28164,127936,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29909,26200.0,28244,127963,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29910,26144.0,28196,127987,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29911,,58026,128018,1,,,,,2066.0,lgid=1197237,,,李铮,20210520,,
29912,,13150,128018,3,,,,,2066.0,lgid=1197237,,,李铮,20210520,,
29913,26240.0,28283,128050,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29914,,40084,128073,1,,,,,,,,,load,20181206,,
29915,26226.0,28270,128097,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29916,26132.0,28184,128130,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29917,26160.0,28210,128144,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29918,26235.0,28279,128175,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29919,26304.0,28348,128185,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29920,26260.0,28302,128213,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29921,26108.0,28161,128562,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29922,26422.0,28527,128563,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29923,26025.0,28087,128571,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29924,,40080,128580,0,,,,,,,,,peter bol,20190124,,
29925,,40314,128585,0,,,,,,,,,peter bol,20200702,,
29926,,40315,128596,1,,,,,,,,,peter bol,20200702,,
29927,25937.0,28006,128670,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29928,26266.0,28306,128695,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29929,26254.0,28297,128752,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29930,26079.0,28136,128794,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29931,26124.0,28176,128794,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29932,26181.0,28226,128797,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29933,26205.0,28249,128807,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29934,,58013,128832,1,,,,,2066.0,lgid=1197221,,,李铮,20210508,,
29935,,58014,128832,1,,,,,2066.0,lgid=1197221,,,李铮,20210508,,
29936,,58015,128832,1,,,,,2066.0,lgid=1197221,,,李铮,20210508,李铮,20210508
29937,25953.0,28021,128867,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29938,26071.0,28128,128888,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29939,26049.0,28109,128954,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29940,,40093,128968,1,,,,,,,,,load,20181206,,
29941,,40094,128978,1,,,,,,,,,load,20181206,,
29942,,40095,128978,1,,,,,,,,,load,20181206,,
29943,,40096,129060,1,,,,,,,,,load,20181206,,
29944,,40097,129062,1,,,,,,,,,load,20181206,,
29945,,40098,129081,1,,,,,,,,,load,20181206,,
29946,17672.0,19129,129119,0,-1.0,0.0,-1.0,0.0,,0000000,,,BDYF,20140630,,
29947,26112.0,28165,129128,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29948,26213.0,28257,129147,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29949,26065.0,28122,129165,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29950,26373.0,28442,129165,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29951,,57945,129166,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29952,,57946,129166,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29953,,57947,129166,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29954,,40107,130081,1,,,,,,,,,load,20181206,,
29955,,52143,130089,1,,,,,2066.0,lgid=1197264,,,李铮,20210616,,
29956,26342.0,28390,130118,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29957,26343.0,28391,130118,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29958,26220.0,28264,130142,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29959,26157.0,28207,130150,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29960,26416.0,28520,130150,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29961,26417.0,28521,130150,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29962,26113.0,28166,130159,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29963,26134.0,28186,130176,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29964,26281.0,28324,130180,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29965,26301.0,28345,130193,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29966,,0,130211,1,,,,,57951.0,lgid=1045690,,,高铭渲,20210623,,
29967,25950.0,28018,130236,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29968,,39568,130237,1,,,,,,,,,load,20181206,,
29969,,39569,130237,1,,,,,,,,,load,20181206,,
29970,,39570,130237,1,,,,,,,,,load,20181206,,
29971,,40108,130237,1,,,,,,,,,load,20181206,,
29972,,40109,130237,1,,,,,,,,,load,20181206,,
29973,,40110,130237,1,,,,,,,,,load,20181206,,
29974,,40111,130237,1,,,,,,,,,load,20181206,,
29975,,40112,130237,1,,,,,,,,,load,20181206,,
29976,26162.0,28212,130250,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29977,26340.0,28388,130269,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29978,26182.0,28227,130300,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29979,26121.0,28172,130305,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29980,26021.0,28083,130320,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29981,26154.0,28205,130335,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29982,26302.0,28346,130402,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29983,,40310,131074,1,,,,,,,,,Hongsu Wang,20200127,peter bol,20200127
29984,,40311,131074,1,,,,,,,,,Hongsu Wang,20200127,peter bol,20200127
29985,26061.0,28119,131083,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29986,,40123,131151,1,,,,,,,,,load,20181206,,
29987,,57984,131187,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29988,,57985,131187,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29989,,57986,131187,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29990,,57987,131187,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29991,,57988,131187,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29992,,57989,131187,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29993,,57990,131187,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29994,,57991,131187,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29995,,57992,131187,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29996,,57993,131187,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
29997,26009.0,28072,131191,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29998,26010.0,28073,131191,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
29999,26210.0,28254,131194,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30000,26211.0,28255,131205,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30001,26031.0,28093,131222,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20140114,,
30002,25944.0,28013,131251,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30003,26309.0,28353,131251,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30004,26176.0,28223,131252,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30005,,40124,131264,1,,,,,,,,,load,20181206,,
30006,,40125,131264,1,,,,,,,,,load,20181206,,
30007,26366.0,28430,131300,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30008,26380.0,28452,131301,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30009,26244.0,28287,131423,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30010,26204.0,28248,131453,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30011,26337.0,28386,131478,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30012,26338.0,28387,131478,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30013,26152.0,28203,131505,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30014,26150.0,28201,131528,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30015,26082.0,28138,131560,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20140114,,
30016,,40126,131615,1,,,,,,,,,load,20181206,,
30017,,40127,131629,1,,,,,,,,,load,20181206,,
30018,,40128,131629,1,,,,,,,,,load,20181206,,
30019,26328.0,28376,131631,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30020,26329.0,28377,131631,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30021,,40129,131631,1,,,,,,,,,load,20181206,,
30022,,40144,132033,1,,,,,,,,,load,20181206,,
30023,,40145,132033,1,,,,,,,,,load,20181206,,
30024,,40146,132033,1,,,,,,,,,load,20181206,,
30025,26166.0,28216,132051,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30026,26167.0,28217,132051,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30027,26306.0,28350,132054,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30028,26280.0,28323,132101,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30029,,40147,132139,1,,,,,,,,,load,20181206,,
30030,26158.0,28208,132148,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30031,,40148,132155,1,,,,,,,,,load,20181206,,
30032,,40149,132155,1,,,,,,,,,load,20181206,,
30033,,40150,132155,1,,,,,,,,,load,20181206,,
30034,,40151,132155,1,,,,,,,,,load,20181206,,
30035,,40152,132155,1,,,,,,,,,load,20181206,,
30036,26214.0,28258,132166,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30037,26172.0,28220,132172,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30038,26368.0,28434,132221,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30039,,40153,132244,3,,,,,,,,,load,20181206,peter bol,20190121
30040,,40154,132244,3,,,,,,,,,load,20181206,peter bol,20190121
30041,26374.0,28442,132266,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30042,22119.0,23657,132268,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30043,26057.0,28116,132275,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30044,,18768,132279,1,,,,,2066.0,lgid=1197200,,,李铮,20210426,,
30045,,40155,132336,1,,,,,,,,,load,20181206,,
30046,26284.0,28327,132359,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30047,,40156,132389,1,,,,,,,,,load,20181206,,
30048,,40158,132422,1,,,,,,,,,load,20181206,,
30049,,39571,132431,1,,,,,,,,,load,20181206,,
30050,,40159,132431,1,,,,,,,,,load,20181206,,
30051,,40160,132431,1,,,,,,,,,load,20181206,,
30052,,40161,132431,1,,,,,,,,,load,20181206,,
30053,,40162,132431,1,,,,,,,,,load,20181206,,
30054,,40163,132431,1,,,,,,,,,load,20181206,,
30055,,40164,132431,1,,,,,,,,,load,20181206,,
30056,,40165,132431,1,,,,,,,,,load,20181206,,
30057,,40166,132431,1,,,,,,,,,load,20181206,,
30058,,40167,132431,1,,,,,,,,,load,20181206,,
30059,26012.0,28075,133084,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30060,,40176,133141,1,,,,,,,,,load,20181206,,
30061,,40177,133141,1,,,,,,,,,load,20181206,,
30062,,40178,133141,1,,,,,,,,,load,20181206,,
30063,,40179,133141,1,,,,,,,,,load,20181206,,
30064,,16815,133146,1,,,,,2066.0,lgid=1197206,,,李铮,20210428,,
30065,,58005,133146,1,,,,,2066.0,lgid=1197206,,,李铮,20210428,,
30066,26361.0,58006,133146,1,-1.0,0.0,-1.0,0.0,2066.0,lgid=1197206,,,load,20140114,李铮,20210428
30067,26247.0,28290,133160,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30068,,57955,133192,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
30069,,57956,133192,1,,,,,57941.0,lgid=1160528,,,陶恒,20210710,,
30070,29682.0,38308,133213,0,-1.0,0.0,-1.0,0.0,,0000000,,,PBOL,20160725,,
30071,,39572,133213,1,,,,,,,,,load,20181206,,
30072,,39573,133213,1,,,,,,,,,load,20181206,,
30073,,39574,133213,1,,,,,,,,,load,20181206,,
30074,,39575,133213,1,,,,,,,,,load,20181206,,
30075,,40180,133213,1,,,,,,,,,load,20181206,,
30076,,40181,133213,1,,,,,,,,,load,20181206,,
30077,,40182,133213,1,,,,,,,,,load,20181206,,
30078,,40183,133213,1,,,,,,,,,load,20181206,,
30079,,40184,133213,1,,,,,,,,,load,20181206,,
30080,,40185,133213,1,,,,,,,,,load,20181206,,
30081,,40186,133213,1,,,,,,,,,load,20181206,,
30082,,40187,133213,1,,,,,,,,,load,20181206,,
30083,,40188,133213,1,,,,,,,,,load,20181206,,
30084,,40189,133213,1,,,,,,,,,load,20181206,,
30085,,40190,133213,1,,,,,,,,,load,20181206,,
30086,,40191,133213,1,,,,,,,,,load,20181206,,
30087,,40192,133213,1,,,,,,,,,load,20181206,,
30088,26141.0,28193,133271,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30089,26222.0,28266,133282,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30090,26347.0,28397,133285,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30091,26348.0,28398,133285,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30092,26230.0,28274,133367,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30093,26390.0,28470,133370,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30094,,40193,133371,1,,,,,,,,,load,20181206,,
30095,,40194,133408,1,,,,,,,,,load,20181206,,
30096,26027.0,28089,133435,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30097,25975.0,28040,133449,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30098,26189.0,28233,133460,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30099,26253.0,28296,133498,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30100,26173.0,28221,133516,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30101,26384.0,28460,130492,0,-1.0,0.0,-1.0,0.0,,0000000,,,HUMZY,20141113,,
30102,25969.0,28035,130527,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30103,389.0,2283,130605,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30104,26128.0,28180,130605,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30105,26232.0,28276,130605,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30106,26022.0,28084,130683,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30107,26203.0,28247,130726,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30108,26135.0,28187,130760,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30109,16690.0,18151,130761,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30110,,40115,130767,1,,,,,,,,,load,20181206,,
30111,,6339,130767,3,,,,,9310.0,9.10b,,,peter bol,20181128,,
30112,26349.0,28399,130797,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30113,26351.0,28400,130797,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30114,5326.0,7233,130817,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30115,26054.0,28114,130832,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30116,25990.0,28053,130887,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30117,,40116,130889,1,,,,,,,,,load,20181206,,
30118,,40117,130889,1,,,,,,,,,load,20181206,,
30119,,40118,130889,1,,,,,,,,,load,20181206,,
30120,,40119,130889,1,,,,,,,,,load,20181206,,
30121,,40120,130889,1,,,,,,,,,load,20181206,,
30122,,40121,130889,1,,,,,,,,,load,20181206,,
30123,,40122,130889,1,,,,,,,,,load,20181206,,
30124,26077.0,28135,130925,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30125,22497.0,24036,130948,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30126,26168.0,28218,130948,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30127,26303.0,28347,130954,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30128,26255.0,28298,130978,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30129,26257.0,28299,130978,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140114,,
30130,,40309,131074,1,,,,,,,,,Hongsu Wang,20200127,peter bol,20200127
30131,,40130,131649,1,,,,,,,,,load,20181206,,
