,id,title,directors,casts,rate
5046,27011740,夏目友人帐 第五季 特别篇 一夜酒杯,"大森贵弘,出合小都美","神谷浩史,井上和彦,小林沙苗,伊藤美纪,伊藤荣次",9.5
5047,1294911,茶花女,乔治·库克,"葛丽泰·嘉宝,罗伯特·泰勒,莱昂纳尔·巴里摩尔,伊丽莎白·艾兰,劳拉·霍普·克鲁斯",8.3
5048,1293846,西力传,伍迪·艾伦,"伍迪·艾伦,米亚·法罗,帕特里克·霍根,马文恰特诺弗,保罗·内文斯",9.0
5049,23043659,史努比：花生大电影,史蒂夫·马蒂诺,"诺亚·施纳普,比尔·莫伦茨,弗朗西斯卡·卡帕尔迪,马里埃尔·希茨,亚历山大·加芬",7.5
5050,3077739,预言者,雅克·欧迪亚,"塔哈·拉希姆,尼尔斯·阿贺斯图普,阿德尔·本谢里夫,莱拉·贝蒂,勒达·卡代布",7.6
5051,27018354,金蝉脱壳3：恶魔车站,约翰·赫兹菲尔德,"西尔维斯特·史泰龙,戴夫·巴蒂斯塔,50分,杰米·金,张晋",3.8
5052,5954505,密室之不可靠岸,张番番,"苏有朋,杨坤,倪虹洁,周韦彤,吴辰君",5.2
5053,3055450,看不见的世界,谢米姆·萨尔弗,"丽莎·蕾,茜多·塞丝,帕尔文·达巴斯,南达娜·森,Scott Cooper",8.1
5054,25788954,鞋匠人生,汤姆·麦卡锡,"亚当·桑德勒,史蒂夫·布西密,达斯汀·霍夫曼,丹·史蒂文斯,艾伦·巴金",6.6
5055,1980825,永远的三丁目的夕阳2,山崎贵,"吉冈秀隆,堤真一,小雪,堀北真希,三浦友和",8.7
5056,1305394,亚特兰蒂斯：失落的帝国,"加里·特洛斯达勒,柯克·维斯","迈克尔·J·福克斯,詹姆斯·加纳,伦纳德·尼莫伊,科里·伯顿,克劳迪亚·克里斯蒂安",7.6
5057,1389971,恋爱进行时,李彦禧,"林秀晶,金来沅,李美淑,金仁文,尹赞",7.6
5058,2364973,超级英雄,克雷格·麦辛,"德雷克·贝尔,萨拉·帕克斯顿,克里斯托弗·麦克唐纳,莱斯利·尼尔森,凯文·哈特",6.4
5059,1297683,野兽刑警,"陈嘉上,林超贤","黄秋生,王敏德,张耀扬,周海媚,李灿森",7.6
5060,3181788,余生的第一天,雷米·贝占松,"雅克·冈布兰,扎布·布雷特曼,皮奥·马麦,马克-安德烈·格隆丁,黛博拉·弗朗索瓦",8.5
5061,5273304,永恒,M.L. Pundhevanop Dhewakul,"阿南达·爱华灵咸,赖拉·邦雅淑,彭拍·瓦奇拉班桌,彭佩特齐·潘功,那·特哈沙丁·那·阿育他亚",7.4
5062,2973543,合法副本,阿巴斯·基亚罗斯塔米,"朱丽叶·比诺什,威廉姆·西梅尔,让-克洛德·卡里埃,阿加特·纳坦松,詹纳·贾凯蒂",7.9
5063,24307625,屏息,赵容善,"李钟硕,徐仁国,权俞利,申敏哲,金宰英",6.6
5064,10733357,两个月亮,金东濒,"朴寒星,金知硕,朴真珠,罗美兰,朴元尚",6.7
5065,30264504,异界,尼基塔·阿格诺夫,"林奈·穆罕默托夫,柳波芙·阿克肖诺娃,安东·庞布施尼,米洛斯·比柯维奇,康斯坦丁·拉夫罗年科",6.3
5066,1309121,威尼斯商人,迈克尔·莱德福,"阿尔·帕西诺,约瑟夫·费因斯,杰瑞米·艾恩斯,琳恩·柯林斯,祖雷克哈·罗宾逊",7.6
5067,2330733,东京少女,小中和哉,"夏帆,佐野和真,近藤芳正,秋本奈绪美,中原翔子",7.6
5068,1303559,扒手,罗伯特·布列松,"马丁·拉萨尔,玛莉卡·格林,Jean Pélégri,皮埃尔·埃泰,多米尼克·扎尔迪",8.3
5069,1887829,虫师,大友克洋,"小田切让,大森南朋,苍井优,镰田小惠子,久野真季子",6.6
5070,1304977,贱精先生,关信辉,"陈奕迅,钟欣潼,卢巧音,葛民辉,许绍雄",6.3
5071,30157153,印度制造,夏兰特·卡塔里亚,"安努舒卡·莎玛,瓦伦·达瓦,拉格胡维尔·亚达夫,纳米特·达斯,吉恩德拉·沙斯特里",6.7
5072,3026005,现在和相爱的人在一起吗?,郑允秀,"严正化,韩彩英,李东健,朴勇宇,李琴珠",6.4
5073,26729867,昆虫总动员2——来自远方的后援军,"海琳·吉罗,托马斯·绍博","布鲁诺·萨拉曼,蒂埃里·弗雷蒙,斯特凡·库隆,让·南加,萨拉·科恩-阿德里亚",8.3
5074,1298199,倾城之恋,许鞍华,"周润发,缪骞人,焦姣,金燕玲,黄曼",6.7
5075,25140779,非常父女档,欧赫尼奥·德尔维斯,"欧赫尼奥·德尔维斯,杰西卡·林赛,洛蕾托·帕拉尔塔,丹尼尔·雷蒙特,亚历山德拉·罗萨尔多",7.8
5076,3727653,重力小丑,森淳一,"加濑亮,冈田将生,小日向文世,吉高由里子,渡部笃郎",8.0
5077,30364976,人间失格：太宰治和三个女人们,蜷川实花,"小栗旬,宫泽理惠,泽尻英龙华,二阶堂富美,成田凌",6.2
5078,11584309,哆啦A梦：大雄的秘密道具博物馆,寺本幸代,"水田山葵,大原惠美,嘉数由美,木村昴,关智一",8.0
5079,1871836,三十极夜,大卫·斯雷德,"乔什·哈奈特,梅利莎·乔治,丹尼·赫斯顿,本·福斯特,小马克·布恩",6.4
5080,20253940,白幽灵传奇之绝命逃亡,尼克·鲍威尔,"海登·克里斯滕森,尼古拉斯·凯奇,刘亦菲,安志杰,苏嘉航",4.2
5081,23712691,优雅的谎言,李翰,"金喜爱,高雅星,金香起,金裕贞,成东日",7.5
5082,23769147,爱情限时恋未尽,维克多·列文,"安东·叶利钦,贝纳尼丝·玛尔洛,奥莉薇·瑟尔比,埃里克·斯托尔兹,格伦·克洛斯",7.7
5083,26771100,星游记之风暴法米拉,胡一泊,"陶典,小连杀,山新,宝木中阳,边江",7.5
5084,2216966,爱你长久,菲利浦·克洛代尔,"克里斯汀·斯科特·托马斯,艾尔莎·泽贝斯坦,塞尔奇·哈赛纳维奇,洛朗·格雷维尔,弗雷德里克·皮耶罗",8.2
5085,2062678,对话尼克松,朗·霍华德,"弗兰克·兰格拉,麦克·辛,山姆·洛克威尔,凯文·贝肯,马修·麦克费登",8.0
5086,21354076,变态假面,福田雄一,"铃木亮平,清水富美加,室毅,安田显,佐藤二朗",6.2
5087,3731463,罪与罚,周显扬,"郭富城,张钧甯,张兆辉,何超仪,钱嘉乐",6.7
5088,2971730,你好，再见,陈俊彦,"查克 布劳姆,亚当·尼尔·史密斯,亚历山德罗·卡萨,弗雷德里克·安东尼,格蕾丝·霍利",8.1
5089,1295568,深闺疑云,阿尔弗雷德·希区柯克,"加里·格兰特,琼·芳登,塞德里克·哈德威克,奈杰尔·布鲁斯,梅·惠蒂",7.5
5090,1466273,巧奔妙逃,孙敏,"黄宏,魏宗万,徐玉琨,赵亮,孙敏",8.0
5091,1308590,玉女添丁,"马伟豪,麦启光","杨千嬅,陈冠希,黄伟文,森美,周励淇",6.1
5092,26890502,推理笔记,张天辉,"陈都灵,林柏宏,汪铎,郝劭文,金士杰",4.4
5093,1464451,天下霸道之剑,篠原俊哉 Toshiya Shinohara,"大卫·卡耶,长岛雄一,科尔比·莫罗,凯莉·谢里丹,清水香里",8.4
5094,1303368,千年之恋之源氏物语,崛川顿幸 (Tonko Horikawa),"岸田今日子,森光子,细川典江,竹下景子,铃木惠美",7.2
5095,26333124,十七岁,周格泰,"任贤齐,贾静雯,石知田,程予希,杨淇",6.8
5096,2977357,杀人不分左右,丹尼斯·伊利亚迪 ,"加瑞特·迪拉胡特,迈克尔·鲍文,约书亚·考克斯,瑞琪·琳德赫姆,亚伦·保尔",6.6
5097,6972849,死亡飞车3：地狱烈焰,Roel Reiné,"坦娅·范·格拉恩,罗克珊·海沃德,塔尼特·菲尼克斯,马克·埃尔德金,伊尔萨·戴利-沃德",5.9
5098,1917777,芭比之真假公主,William Lau,"Julie Stevens,凯瑟琳·巴尔,Sara Niemietz,李·陶克,马克·海德斯",8.3
5099,2136071,女人本色,黄真真,"梁咏琪,薛凯琪,林子祥,郑嘉颖,聂远",6.1
5100,1308491,中毒,朴英勋,"李秉宪,李美妍,朴善英,姜艺媛,池大汉",7.0
5101,3440075,心如折纸,尼古拉斯·杰森诺维克,"查琳·易,迈克尔·塞拉,杰克·约翰逊,马丁·斯塔尔,塞斯·罗根",7.4
5102,1421976,宛如天堂,马克·沃特斯,"瑞茜·威瑟斯彭,马克·鲁弗洛,唐纳尔·罗格,迪娜·沃特斯,本·申克曼",7.2
5103,1892147,杀出狂人镇,布瑞克·埃斯纳尔,"蒂莫西·奥利芬特,拉达·米切尔,丹妮尔·帕娜贝克,乔·安德森,安东尼·B·哈里斯",6.2
5104,2372389,草叶,蒂姆·布雷克·尼尔森,"爱德华·诺顿,苏珊·萨兰登,梅兰妮·林斯基,泰·布利尔,凯丽·拉塞尔",7.5
5105,1918208,割腕者的天堂,葛兰·杜奇克,"派屈克·福吉特,亚布拉哈姆·本鲁比,莎妮·索萨蒙,谢伊·惠格姆,莱丝莉·比伯",7.6
5106,1305440,亚飞与亚基,柯受良,"梁朝伟,张学友,袁咏仪,曾志伟,汤镇业",7.7
5107,26421442,滚烫的爱,中野量太,"宫泽理惠,杉咲花,小田切让,松坂桃李,筱原友希子",8.0
5108,1298871,海滩的一天,杨德昌,"张艾嘉,胡因梦,徐明,毛学维,左鸣翔",8.3
5109,1306885,幻之光,是枝裕和,"江角真纪子,内藤刚志,浅野忠信,木内绿,柄本明",8.2
5110,27113810,暗数杀人,金泰均,"金允石,朱智勋,陈善圭,郑钟俊,许真",6.8
5111,1308660,我的军中情人,伊藤·福克斯,"欧哈德·诺勒,耶和达·勒维,阿西·科恩,Aya Steinovitz,哈尼·弗森伯格",7.7
5112,6129462,白色严冬,彼特·纳斯,"弗洛里安·卢卡斯,大卫·克劳斯,斯蒂格·亨里克·霍夫,拉克兰·尼布尔,鲁伯特·格林特",8.4
5113,1478582,幸运数字斯莱文,保罗·麦圭根,"乔什·哈奈特,布鲁斯·威利斯,刘玉玲,摩根·弗里曼,本·金斯利",7.4
5114,25821673,阿薇尔与虚构世界,"克里斯汀·丹米尔斯,弗兰克·叶根吉","玛丽昂·歌迪亚,菲烈·卡特林,让·雷谢夫,奥利维埃·古尔梅,马克-安德烈·格隆丁",7.9
5115,1299628,马戏团,查理·卓别林,"阿尔·欧内斯特·加西亚,梅尔纳·肯尼迪,哈里·克罗克,George Davis,亨利·伯格曼",9.2
5116,1309083,阿尔菲,查尔斯·谢尔,"裘德·洛,玛丽莎·托梅,西耶娜·米勒,苏珊·萨兰登,简·科拉克斯基",6.9
5117,3914547,乌鸦,詹姆斯·麦克特格,"约翰·库萨克,爱丽丝·伊芙,卢克·伊万斯,布莱丹·格里森,凯文·麦克纳利",6.6
5118,1870681,冲浪企鹅,"艾什·布兰农,克里斯·巴克","希亚·拉博夫,杰夫·布里吉斯,佐伊·丹斯切尔,乔恩·海德,詹姆斯·伍兹",7.2
5119,26981442,深海异兽,威廉·尤班克,"克里斯汀·斯图尔特,文森特·卡索,杰西卡·亨维克,T·J·米勒,小约翰·加拉赫",5.9
5120,3749947,四重唱,达斯汀·霍夫曼,"玛吉·史密斯,汤姆·康特奈,比利·康诺利,保利娜·科林斯,迈克尔·刚本",8.1
5121,1298299,危险性游戏,罗杰·昆宝,"莎拉·米歇尔·盖拉,瑞恩·菲利普,瑞茜·威瑟斯彭,塞尔玛·布莱尔,克里斯汀·芭伦斯基",6.5
5122,1461351,小红帽,"柯瑞·爱德华兹,托德·爱德华兹,托尼·里奇","安妮·海瑟薇,格伦·克洛斯,詹姆斯·贝鲁什,帕特里克·沃伯顿,Joshua J. Greene",7.5
5123,3070921,饥饿,史蒂夫·麦奎因,"迈克尔·法斯宾德,斯图尔特·格雷厄姆,莱恩·梅加,布赖恩·米利根,利亚姆·麦克马洪",8.0
5124,5995338,如沐爱河,阿巴斯·基亚罗斯塔米,"奥野匡,高梨临,加濑亮,绪方义博,森礼子",7.6
5125,2055699,不后悔,李宋喜一,"李永勋,金南佶,金东旭,金静华,朴美贤",7.5
5126,2042973,睡前故事,亚当·尚克曼,"亚当·桑德勒,凯丽·拉塞尔,盖·皮尔斯,柯特妮·考克斯,拉塞尔·布兰德",6.5
5127,1865012,五路追杀令,乔·卡纳汉,"瑞恩·雷诺兹,雷·利奥塔,本·阿弗莱克,彼得·博格,安迪·加西亚",6.9
5128,30140229,来了,中岛哲也,"冈田准一,黑木华,小松菜奈,松隆子,妻夫木聪",6.9
5129,6861573,十二星座离奇事件,盛志民,"佟大为,甘薇,秦昊,乔任梁,柳岩",3.1
5130,1308228,鲁冰花,杨立国,"黄坤玄,李淑桢,张瑞竹,陈松勇,陶德辰",8.8
5131,1308983,苹果核战记,荒牧伸志,"小林爱,小杉十郎太,松冈由贵,三轮明日美,William Bassett",7.5
5132,1972721,浪漫鼠德佩罗,"山姆·菲尔,罗伯特·斯蒂芬哈根","马修·布罗德里克,达斯汀·霍夫曼,艾玛·沃森,崔茜·尤玛,凯文·克莱恩",6.7
5133,1898129,芭比之十二个跳舞的公主,Greg Richardson,"盖博·考斯,恰拉·赞尼,彼特·科拉米斯,凯瑟琳·巴尔,凯瑟琳·欧哈拉",8.4
5134,1308010,谈谈情跳跳舞,周防正行,"役所广司,草刈民代,竹中直人,渡边绘里,德井优",8.2
5135,1790754,恋爱刺客,贝蒂·托马斯,"杰西·麦特卡尔菲,布兰特妮·斯诺,亚香缇,索菲亚·布什,佩恩·拜德格雷",6.4
5136,4221515,危险方法,大卫·柯南伯格,"凯拉·奈特莉,维果·莫腾森,迈克尔·法斯宾德,文森特·卡索,莎拉·加顿",6.6
5137,1482075,我的超级前女友,伊万·雷特曼,"乌玛·瑟曼,卢克·威尔逊,安娜·法瑞丝,雷恩·威尔森,艾迪·伊扎德",5.6
5138,27040157,教授,韦恩·罗伯茨,"约翰尼·德普,佐伊·达奇,罗丝玛丽·德薇特,朗·里维斯顿,贾斯汀·沃林顿 ",7.6
5139,1904722,宠物坟场,"凯文·库尔施,丹尼斯·维德迈尔","杰森·克拉克,艾米·西米茨,约翰·利思戈,杰特·劳伦斯,雨果·拉瓦",5.7
5140,5326539,火影忍者疾风传剧场版：失落之塔,村田雅彦,"竹内顺子,中村千绘,日野聪,小山力也,福田信昭",6.9
5141,1434269,黑炮事件,黄建新,"刘子枫,高明,盖尔哈德·奥尔谢夫斯基,杨亚洲,汪漪",8.4
5142,1308191,二手狮王,蒂姆·麦肯莱斯,"迈克尔·凯恩,罗伯特·杜瓦尔,海利·乔·奥斯蒙,凯拉·塞吉维克,艾里克·巴弗尔",8.5
5143,1295527,浪人,约翰·弗兰克海默,"罗伯特·德尼罗,让·雷诺,娜塔莎·麦克艾霍恩,斯特兰·斯卡斯加德,肖恩·宾",7.6
5144,1308976,水中生活,韦斯·安德森,"比尔·默瑞,欧文·威尔逊,凯特·布兰切特,安杰丽卡·休斯顿,威廉·达福",7.8
5145,1299662,六天七夜,伊万·雷特曼,"哈里森·福特,安·海切,大卫·休默,格雷格·戈尔曼,Elliot M. Kaplan",6.8
5146,4943938,黑暗塔,尼科莱·阿尔赛,"马修·麦康纳,伊德里斯·艾尔巴,汤姆·泰勒,丹尼斯·海斯伯特,本·加文",5.2
5147,1300038,中国最后一个太监,张之亮,"莫少聪,温碧霞,午马,林正英,洪金宝",7.3
5148,1421480,龙凤茶楼,潘文杰,"周星驰,莫少聪,陈雅伦,陈加玲,吴孟达",6.6
5149,1780122,风吹麦浪,肯·洛奇,"基里安·墨菲,帕德莱克·德兰尼,利亚姆·坎宁安,马克·瓦克林,希沃恩·麦克斯维尼",8.0
5150,26292682,神秘家族,朴裕焕,"林依晨,姜武,陈晓,惠英红,蓝正龙",4.9
5151,26710371,酒会,莎莉·波特,"基里安·墨菲,艾米莉·莫迪默,蒂莫西·斯波,派翠西娅·克拉克森,克里斯汀·斯科特·托马斯",7.3
5152,1550445,情不自禁,方刚亮,"潘粤明,邬玉君,陈友旺,巩固,郑强",8.4
5153,26944076,泡芙小姐,张歆艺,"张歆艺,王栎鑫,谭维维,陈哲远,于莎莎",3.6
5154,1303156,悭钱家族,赵崇基,"杨千嬅,陈奕迅,郑裕玲,曾志伟,黎耀祥",6.3
5155,25758898,极品基老伴：2013圣诞特辑,埃德·拜,"伊恩·麦克莱恩,德里克·雅各比,弗朗西斯·德·拉·图瓦,伊万·瑞恩,玛西娅·沃伦",9.3
5156,1433701,上甘岭,"沙蒙,林杉","高保成,徐林格,张亮,刘玉茹,刘磊 ",8.0
5157,1316698,马拉松,郑胤澈,"曹承佑,李基英,金美淑,安内相,李星民",8.3
5158,24873473,疯狂72小时,李继贤,"闫妮,耿乐,邵兵,包贝尔,李菁",4.6
5159,1305594,黑马王子,王晶,"刘德华,张家辉,李嘉欣,关秀媚,叶德娴",6.2
5160,3041261,第四类接触,奥拉顿德·奥逊山米,"米拉·乔沃维奇,伊莱亚斯·科泰斯,威尔·帕顿,克里·约翰逊,哈基姆·凯-卡西姆",6.7
5161,1292557,远大前程,阿方索·卡隆,"伊桑·霍克,格温妮斯·帕特洛,汉克·阿扎利亚,克里斯·库珀,安妮·班克罗夫特",7.6
5162,1308993,灵幻夹克,约翰·梅布里,"艾德里安·布洛迪,凯拉·奈特莉,克里斯·克里斯托佛森,詹妮弗·杰森·李,丹尼尔·克雷格",7.3
5163,1308830,见习黑玫瑰,"黄真真,甄子丹","蔡卓妍,钟欣潼,郑伊健,甄子丹,刘以达",5.5
5164,3214137,囧男孩,杨雅喆,"潘亲御,李冠毅,马志翔,梅芳,阮经天",7.8
5165,1300185,月亮上的男人,米洛斯·福尔曼,"金·凯瑞,格里·贝克尔,格雷森·埃里克·彭德拉,丹尼·德维托,保罗·吉亚玛提",7.9
5166,1578475,洛奇6：永远的拳王,西尔维斯特·史泰龙,"西尔维斯特·史泰龙,波特·杨,安东尼奥·塔沃尔,米洛·文堤米利亚,托尼·伯顿",8.5
5167,1293878,超人2,"理查德·唐纳,理查德·莱斯特","吉恩·哈克曼,克里斯托弗·里夫,尼德·巴蒂,杰基·库珀,莎拉·道格拉斯",6.9
5168,10467779,大野狼和小绵羊的爱情,侯季然,"柯震东,简嫚书,郭书瑶,陆廷威,谢欣颖",6.5
5169,3726986,十三刺客,三池崇史,"役所广司,山田孝之,伊势谷友介,泽村一树,古田新太",7.7
5170,2136209,陆小凤传奇之剑神一笑,邓衍成,"韦奕波,姜广涛,张磊,姚桂中,张智霖",7.5
5171,1849003,拜金女郎,玛莎·库利奇,"希拉里·达芙,海莉·达芙,安杰丽卡·休斯顿,玛利亚·康柯塔·阿隆索,Beckie King",5.9
5172,21354767,伯纳黛特你去了哪,理查德·林克莱特,"凯特·布兰切特,朱迪·格雷尔,克里斯汀·韦格,劳伦斯·菲什伯恩,特罗伊安·艾夫瑞·贝利萨里奥",7.5
5173,1293823,妙想天开,特瑞·吉列姆,"乔纳森·普雷斯,罗伯特·德尼罗,凯瑟琳·海蒙德,伊安·霍姆,鲍勃·霍斯金斯",8.2
5174,27176742,驭风男孩,切瓦特·埃加福,"切瓦特·埃加福,麦斯威尔·辛巴,莉莉·班达,爱伊莎·玛依卡,诺玛·杜梅温尼",8.2
5175,1304687,午夜守门人,莉莉安娜·卡瓦尼,"德克·博加德,夏洛特·兰普林,菲利普·勒鲁瓦,加布里埃尔·费泽蒂,Giuseppe Addobbati",7.3
5176,27021609,超大号美人,"艾比·科恩,马克·西尔弗斯坦","艾米·舒默,米歇尔·威廉姆斯,汤姆·霍珀,罗里·斯卡沃,阿德里安·马丁内斯",6.3
5177,3077826,女校风波,迈克尔·莱拜克,"瓦妮莎·马兰洛,伊莎贝拉·麦克罗林,埃伦·马洛,布丽奇·门德勒,伊丽莎白·吉莱丝",6.3
5178,1309235,大撒把,夏钢,"葛优,徐帆,张会忠,盖丽丽,孙淳",7.8
5179,1297368,卓别林,理查德·阿滕伯勒,"小罗伯特·唐尼,杰拉丁·卓别林,保罗·瑞斯,约翰·肖,莫伊拉·凯利",8.6
5180,1302451,风雨同路,黄柏文,"周星驰,周慧敏,成奎安,陈惠敏,关海山",7.5
5181,26969120,你的鸟儿会唱歌,三宅唱,"柄本佑,染谷将太,石桥静河,足立智充,山本亚依",7.7
5182,26892546,双面情人,弗朗索瓦·欧容,"玛丽恩·瓦科特,杰瑞米·雷乃,杰奎琳·比塞特,米丽娅姆·博耶,多米尼克·雷蒙",6.7
5183,2379039,走着瞧,李大为,"文章,岳红,白静,黄磊,刘琳",7.6
5184,1292532,铁面无私,布莱恩·德·帕尔玛,"凯文·科斯特纳,肖恩·康纳利,罗伯特·德尼罗,安迪·加西亚,查尔斯·马丁·史密斯",7.7
5185,2136212,陆小凤传奇之凤舞九天,"邓衍成,张东亮","张智霖,范文芳,何明翰,芦芳生,何润东",7.5
5186,27013111,抓人游戏,杰夫·汤姆西奇,"杰瑞米·雷纳,乔恩·哈姆,艾德·赫尔姆斯,安娜贝拉·沃丽丝,艾拉·菲舍尔",6.7
5187,1309222,鬼来电2,冢本连平,"濑户朝香,吉泽悠,鳄渊晴子,何润东,美村里江",6.6
5188,6147308,我在路上最爱你,金丰起,"黄圣依,池珍熙,车秀妍,文章,张少华",3.6
5189,2136197,陆小凤传奇之银钩赌坊,邓衍成,"张智霖,吴毅将,张磊,姜广涛",7.5
5190,3742987,小小的白色谎言,吉约姆·卡内,"玛丽昂·歌迪亚,伯努瓦·马吉梅尔,弗朗索瓦·克鲁塞,吉尔·勒卢什,瓦莱丽·博莱同",8.2
5191,5382848,鸡排英雄,叶天伦,"猪哥亮,蓝正龙,柯佳嬿,赵正平,王彩桦",6.8
5192,6778650,嫁个100分男人,王晶,"郑中基,梁咏琪,谢娜,曾志伟,郭德纲",4.0
5193,25919385,长寿商会,姜帝圭,"尹汝贞,朴根滢,赵震雄,黄雨瑟惠,文佳煐",7.8
5194,26946450,最终幻想女孩,大九明子,"松冈茉优,渡边大知,石桥杏奈,北村匠海,古馆宽治",7.4
5195,1981645,亚瑟3：终极对决,吕克·贝松,"弗莱迪·海默,米亚·法罗,罗伯特·斯坦顿,吉米·法伦,神木隆之介",6.7
5196,3318306,电影43,"伊丽莎白·班克斯,史蒂文·布里尔,拉斯提·坎蒂耶夫 ,斯蒂芬·卡尔,詹姆斯·达菲,格里芬·邓恩,彼得·法雷里,帕特里克·福斯贝里,詹姆斯·古恩,鲍勃·奥登科克,布莱特·拉特纳,史蒂夫·卡尔,James Duffy,Will Graham","艾玛·斯通,杰瑞米·艾伦·怀特,科洛·莫瑞兹,伊丽莎白·班克斯,休·杰克曼",6.4
5197,4120583,幻影追凶,朱利安·麦格奈,"米拉·乔沃维奇,朱利安·麦克马洪,迈克尔·山克斯,莎拉·韦恩·卡丽丝,何家蓓",6.1
5198,2977870,哆啦A梦：大雄与绿巨人传,渡边步,"水田山葵,大原惠美,嘉数由美,木村昴,关智一",7.5
5199,5975197,无价之宝,"姜国民,王晶","张柏芝,郑中基,邵兵,刘桦,林妙可",3.7
5200,1303543,玩乐时间,雅克·塔蒂,"雅克·塔蒂,Barbara Dennek,France Rumilly,France Delahalle,Alice Field",8.7
5201,26817016,东京食尸鬼 真人版,萩原健太郎,"洼田正孝,清水富美加,铃木伸之,苍井优,大泉洋",5.7
5202,1294434,三轮车夫,陈英雄,"梁朝伟,黎文禄,陈女燕溪,阮如琼,阮煌福",7.6
5203,34964061,想哭的我戴上了猫的面具,"佐藤顺一,柴山智隆","志田未来,花江夏树,山寺宏一,小木博明,寿美菜子",6.4
5204,2263102,转转,三木聪,"小田切让,三浦友和,吉高由里子,岩松了,松重丰",8.5
5205,1300130,森林泰山,萨姆·韦斯曼,"约翰·克立斯,布兰登·费舍,托马斯·哈登·丘奇,莱斯利·曼恩,理查德·朗德特里",7.0
5206,3101989,公主保护计划,Allison Liddi,"赛琳娜·戈麦斯,黛米·洛瓦托,尼可拉斯·博朗,杰米·钟,莫莉·哈根",6.3
5207,1292737,小公主,"沃尔特·朗,威廉·A·塞特尔","秀兰·邓波儿,理查德·格林,安妮塔·露易丝,恺撒·罗摩洛,刘纯燕",8.4
5208,1422286,冰山上的来客,赵心水,"梁音,谷毓英,恩和森,张辉,马陋夫",7.9
5209,1408298,伦文叙老点柳先开,罗文,"郭富城,张卫健,周慧敏,吴孟达,宝佩如",6.9
5210,1293388,冬天的故事,埃里克·侯麦,"夏洛特·韦里,弗里德里克·范登德里舍,米歇尔·瓦莱蒂,赫尔菲里克,让-克洛德·比埃特",8.4
5211,2136208,陆小凤传奇之幽灵山庄,邓衍成,"张智霖,何润东,钱漪,张磊,蔡小霞",7.4
5212,1295452,子弹横飞百老汇,伍迪·艾伦,"约翰·库萨克,黛安·韦斯特,詹妮弗·提莉,查兹·帕尔明特瑞,玛丽-露易丝·帕克",8.4
5213,1292981,婚姻生活,英格玛·伯格曼,"丽芙·乌曼,厄兰·约瑟夫森,古内尔·林德布洛姆,毕比·安德松,Wenche Foss",9.0
5214,1464452,犬夜叉：红莲之蓬莱岛,筱原俊哉,"山口胜平,雪野五月,辻谷耕史,桑岛法子,渡边久美子",7.9
5215,26384292,无敌原始人,尼克·帕克,"汤姆·希德勒斯顿,埃迪·雷德梅恩,麦茜·威廉姆斯,蒂莫西·斯波,理查德·艾欧阿德",6.3
5216,1864541,中国龙,朱延平,"金城武,释小龙,郝劭文,叶全真,顾宝明",6.8
5217,20501030,鬼遮眼,迈克·弗拉纳根,"凯伦·吉兰,布伦顿·思韦茨,凯缇·萨克霍夫,罗利·科奇瑞恩,安娜丽丝·巴索",6.9
5218,1295295,独领风骚,艾米·海克林,"艾丽西亚·希尔维斯通,斯黛西·达什,布莱特妮·墨菲,保罗·路德,唐纳德·法森",7.6
5219,5403927,轻音少女 剧场版,山田尚子,"丰崎爱生,日笠阳子,佐藤聪美,寿美菜子,竹达彩奈",9.1
5220,1303176,九星报喜,高志森,"张国荣,吴倩莲,钟镇涛,李蕙敏,张达明",6.8
5221,1293925,橡皮头,大卫·林奇,"杰克·南斯,夏洛特·斯图尔特,艾伦·约瑟夫,珍妮·贝茨,小哈尔·兰登",7.9
5222,25755608,新女友,弗朗索瓦·欧容,"罗曼·杜里斯,阿娜伊斯·德穆斯蒂埃,拉斐尔·佩尔索纳,伊希尔·勒·贝斯柯,奥萝尔·克莱芒",7.5
5223,1438091,英雄儿女,武兆堤,"田方,周文彬,刘尚娴,刘世龙,褚大章",7.8
5224,2132475,最后一站,迈克尔·霍夫曼,"詹姆斯·麦卡沃伊,海伦·米伦,克里斯托弗·普卢默,安-玛莉·杜芙,保罗·吉亚玛提",7.5
5225,1302377,甜蜜十一月,帕特·奥康纳,"基努·里维斯,查理兹·塞隆,詹森·艾萨克,格雷格·格曼,连姆·艾肯",7.1
5226,3230121,最后一支歌,朱莉·安妮·罗宾逊,"麦莉·赛勒斯,格雷戈·金尼尔,鲍比·科尔曼,利亚姆·海姆斯沃斯,哈洛克·比尔兹",7.0
5227,3072888,爸爸的好儿子,"西恩·安德斯,John Morris","亚当·桑德勒,莉顿·梅斯特,安迪·萨姆伯格,维尼拉·艾斯,詹姆斯·肯恩",6.7
5228,1428068,疯狂农庄,史蒂夫·欧德科克,"凯文·詹姆斯,柯特妮·考克斯,丹尼·格洛弗,山姆·艾里奥特,玛莉亚·班福德",7.0
5229,1774132,芭比之天鹅湖,欧文·赫利,"凯莉·谢里丹,马克·海德斯,凯尔希·格兰莫,凯瑟琳·巴尔,玛姬·惠勒",8.3
5230,1303823,癫佬正传,尔冬升,"冯淬帆,叶德娴,秦沛,陈国新,周润发",8.6
5231,1306449,怒火青春,马修·卡索维茨,"文森特·卡索,哈勃·孔黛,萨伊德·塔格马奥,文森特·林顿,嘉莲·维雅",8.2
